uniprot	gene_symbol
O43189	PHF1
O43194	GPR39
O43196	MSH5
O43236	SEPTIN4
O43237	DYNC1LI2
O43240	KLK10
O43242	PSMD3
O43248	HOXC11
O43251	RBFOX2
O43252	PAPSS1
O43255	SIAH2
O43264	ZW10
O43278	SPINT1
O43280	TREH
O43281	EFS
O43283	MAP3K13
O43286	B4GALT5
O43290	SART1
O43292	GPAA1
O43293	DAPK3
O43294	TGFB1I1
O43295	SRGAP3
O43296	ZNF264
O43298	ZBTB43
O43299	AP5Z1
O43300	LRRTM2
O43301	HSPA12A
O43303	CCP110
O43304	SEC14L5
O43306	ADCY6
O43307	ARHGEF9
O43309	ZSCAN12
O43312	MTSS1
O43313	ATMIN
O43314	PPIP5K2
O43315	AQP9
O43316	PAX4
O43318	MAP3K7
O43323	DHH
O43324	EEF1E1
O43325	LYRM1
O43345	ZNF208
O43347	MSI1
O43353	RIPK2
O43361	ZNF749
O43364	HOXA2
O43365	HOXA3
O43374	RASA4
O43379	WDR62
O43390	HNRNPR
O43395	PRPF3
O43396	TXNL1
O43399	TPD52L2
O43402	EMC8
O43405	COCH
O43414	ERI3
O43426	SYNJ1
O43427	FIBP
O43432	EIF4G3
O43435	TBX1
O43439	CBFA2T2
O43447	PPIH
O43448	KCNAB3
O43451	MGAM
O43462	MBTPS2
O43463	SUV39H1
O43464	HTRA2
O43474	KLF4
O43482	OIP5
O43488	AKR7A2
O43490	PROM1
O43491	EPB41L2
O43493	TGOLN2
O43497	CACNA1G
O43502	RAD51C
O43504	LAMTOR5
O43505	B4GAT1
O43508	TNFSF12
O43511	SLC26A4
O43513	MED7
O43516	WIPF1
O43520	ATP8B1
O43521	BCL2L11
O43524	FOXO3
O43526	KCNQ2
O43529	CHST10
O43541	SMAD6
O43542	XRCC3
O43543	XRCC2
O43556	SGCE
O43557	TNFSF14
O43559	FRS3
O43561	LAT
O43566	RGS14
O43570	CA12
O43572	AKAP10
O43581	SYT7
O43583	DENR
O43586	PSTPIP1
O43592	XPOT
O43593	HR
O43597	SPRY2
O43598	DNPH1
O43603	GALR2
O43609	SPRY1
O43610	SPRY3
O43615	TIMM44
O43623	SNAI2
O43633	CHMP2A
O43638	FOXS1
O43639	NCK2
O43653	PSCA
O43657	TSPAN6
O43663	PRC1
O43665	RGS10
O43670	ZNF207
O43674	NDUFB5
O43676	NDUFB3
O43677	NDUFC1
O43678	NDUFA2
O43679	LDB2
O43680	TCF21
O43681	GET3
O43683	BUB1
O43684	BUB3
O43688	PLPP2
O43692	PI15
O43699	SIGLEC6
O43704	SULT1B1
O43708	GSTZ1
O43709	BUD23
O43715	TRIAP1
O43716	GATC
O43719	HTATSF1
O43731	KDELR3
O43734	TRAF3IP2
O43736	ITM2A
O43739	CYTH3
O43741	PRKAB2
O43745	CHP2
O43747	AP1G1
O43752	STX6
O43759	SYNGR1
O43760	SYNGR2
O43761	SYNGR3
O43763	TLX2
O43765	SGTA
O43766	LIAS
O43768	ENSA
O43772	SLC25A20
O43776	NARS1
O43781	DYRK3
O43790	KRT86
O43791	SPOP
O43795	MYO1B
O43805	SSNA1
O43808	SLC25A17
O43809	NUDT21
O43813	LANCL1
O43815	STRN
O43818	RRP9
O43819	SCO2
O43820	HYAL3
O43823	AKAP8
O43824	GTPBP6
O43825	B3GALT2
O43827	ANGPTL7
O43829	ZBTB14
O43837	IDH3B
O43847	NRDC
O43852	CALU
O43854	EDIL3
O43861	ATP9B
O43865	AHCYL1
O43866	CD5L
O43868	SLC28A2
O43889	CREB3
O43895	XPNPEP2
O43896	KIF1C
O43897	TLL1
O43900	PRICKLE3
O43903	GAS2
O43909	EXTL3
O43913	ORC5
O43914	TYROBP
O43915	VEGFD
O43916	CHST1
O43918	AIRE
O43920	NDUFS5
O43921	EFNA2
O43927	CXCL13
O43929	ORC4
O43933	PEX1
O43934	MFSD11
O60216	RAD21
O60218	AKR1B10
O60220	TIMM8A
O60229	KALRN
O60231	DHX16
O60232	ZNRD2
O60234	GMFG
O60237	PPP1R12B
O60238	BNIP3L
O60239	SH3BP5
O60240	PLIN1
O60242	ADGRB3
O60243	HS6ST1
O60244	MED14
O60245	PCDH7
O60248	SOX15
O60256	PRPSAP2
O60258	FGF17
O60259	KLK8
O60260	PRKN
O60262	GNG7
O60264	SMARCA5
O60266	ADCY3
O60268	KIAA0513
O60269	GPRIN2
O60271	SPAG9
O60279	SUSD5
O60281	ZNF292
O60282	KIF5C
O60284	ST18
O60285	NUAK1
O60287	URB1
O60290	ZNF862
O60291	MGRN1
O60292	SIPA1L3
O60293	ZFC3H1
O60294	LCMT2
O60296	TRAK2
O60299	LZTS3
O60303	KATNIP
O60304	ZNF500
O60306	AQR
O60307	MAST3
O60309	LRRC37A3
O60312	ATP10A
O60315	ZEB2
O60318	MCM3AP
O60320	ENTREP2
O60330	PCDHGA12
O60331	PIP5K1C
O60333	KIF1B
O60336	MAPKBP1
O60341	KDM1A
O60343	TBC1D4
O60346	PHLPP1
O60347	TBC1D12
O60353	FZD6
O60356	NUPR1
O60381	HBP1
O60391	GRIN3B
O60422	ONECUT3
O60423	ATP8B3
O60427	FADS1
O60437	PPL
O60443	GSDME
O60447	EVI5
O60449	LY75
O60462	NRP2
O60476	MAN1A2
O60478	GPR137B
O60479	DLX3
O60486	PLXNC1
O60487	MPZL2
O60488	ACSL4
O60493	SNX3
O60494	CUBN
O60496	DOK2
O60499	STX10
O60500	NPHS1
O60503	ADCY9
O60504	SORBS3
O60506	SYNCRIP
O60507	TPST1
O60508	CDC40
O60512	B4GALT3
O60513	B4GALT4
O60516	EIF4EBP3
O60518	RANBP6
O60519	CREBL2
O60522	TDRD6
O60542	PSPN
O60543	CIDEA
O60547	GMDS
O60548	FOXD2
O60551	NMT2
O60563	CCNT1
O60565	GREM1
O60566	BUB1B
O60568	PLOD3
O60573	EIF4E2
O60575	SPINK4
O60583	CCNT2
O60602	TLR5
O60603	TLR2
O60609	GFRA3
O60610	DIAPH1
O60635	TSPAN1
O60636	TSPAN2
O60637	TSPAN3
O60641	SNAP91
O60645	EXOC3
O60658	PDE8A
O60662	KLHL41
O60663	LMX1B
O60664	PLIN3
O60667	FCMR
O60669	SLC16A7
O60671	RAD1
O60673	REV3L
O60674	JAK2
O60675	MAFK
O60678	PRMT3
O60682	MSC
O60683	PEX10
O60684	KPNA6
O60687	SRPX2
O60688	YPEL1
O60701	UGDH
O60704	TPST2
O60706	ABCC9
O60711	LPXN
O60716	CTNND1
O60721	SLC24A1
O60729	CDC14B
O60739	EIF1B
O60741	HCN1
O60749	SNX2
O60759	CYTIP
O60760	HPGDS
O60762	DPM1
O60763	USO1
O60765	ZNF354A
O60779	SLC19A2
O60784	TOM1
O60806	TBX19
O60812	HNRNPCL1
O60825	PFKFB2
O60826	CCDC22
O60828	PQBP1
O60830	TIMM17B
O60831	PRAF2
O60832	DKC1
O60841	EIF5B
O60844	ZG16
O60861	GAS7
O60869	EDF1
O60879	DIAPH2
O60880	SH2D1A
O60882	MMP20
O60883	GPR37L1
O60884	DNAJA2
O60885	BRD4
O60888	CUTA
O60890	OPHN1
O60895	RAMP2
O60896	RAMP3
O60902	SHOX2
O60906	SMPD2
O60909	B4GALT2
O60911	CTSV
O60925	PFDN1
O60927	PPP1R11
O60930	RNASEH1
O60931	CTNS
O60934	NBN
O60936	NOL3
O60938	KERA
O60939	SCN2B
O60941	DTNB
O60942	RNGTT
O75015	FCGR3B
O75019	LILRA1
O75022	LILRB3
O75023	LILRB5
O75027	ABCB7
O75030	MITF
O75031	HSF2BP
O75037	KIF21B
O75038	PLCH2
O75044	SRGAP2
O75051	PLXNA2
O75052	NOS1AP
O75054	IGSF3
O75056	SDC3
O75061	DNAJC6
O75063	FAM20B
O75064	DENND4B
O75069	TMCC2
O75071	EFCAB14
O75072	FKTN
O75074	LRP3
O75077	ADAM23
O75078	ADAM11
O75081	CBFA2T3
O75083	WDR1
O75084	FZD7
O75093	SLIT1
O75094	SLIT3
O75095	MEGF6
O75096	LRP4
O75106	AOC2
O75110	ATP9A
O75112	LDB3
O75113	N4BP1
O75116	ROCK2
O75121	MFAP3L
O75122	CLASP2
O75123	ZNF623
O75127	PTCD1
O75128	COBL
O75129	ASTN2
O75131	CPNE3
O75132	ZBED4
O75140	DEPDC5
O75143	ATG13
O75145	PPFIA3
O75146	HIP1R
O75150	RNF40
O75151	PHF2
O75152	ZC3H11A
O75154	RAB11FIP3
O75155	CAND2
O75157	TSC22D2
O75159	SOCS5
O75161	NPHP4
O75164	KDM4A
O75165	DNAJC13
O75167	PHACTR2
O75170	PPP6R2
O75173	ADAMTS4
O75175	CNOT3
O75177	SS18L1
O75179	ANKRD17
O75182	SIN3B
O75190	DNAJB6
O75191	XYLB
O75192	PEX11A
O75197	LRP5
O75204	TMEM127
O75208	COQ9
O75223	GGCT
O75251	NDUFS7
O75290	ZNF780A
O75293	GADD45B
O75298	RTN2
O75306	NDUFS2
O75309	CDH16
O75310	UGT2B11
O75312	ZPR1
O75317	USP12
O75319	DUSP11
O75323	NIPSNAP2
O75324	SNN
O75325	LRRN2
O75326	SEMA7A
O75330	HMMR
O75333	TBX10
O75334	PPFIA2
O75335	PPFIA4
O75339	CILP
O75340	PDCD6
O75342	ALOX12B
O75344	FKBP6
O75346	ZNF253
O75347	TBCA
O75348	ATP6V1G1
O75351	VPS4B
O75352	MPDU1
O75354	ENTPD6
O75355	ENTPD3
O75356	ENTPD5
O75362	ZNF217
O75363	BCAS1
O75364	PITX3
O75365	PTP4A3
O75366	AVIL
O75367	MACROH2A1
O75368	SH3BGRL
O75369	FLNB
O75373	ZNF737
O75376	NCOR1
O75379	VAMP4
O75380	NDUFS6
O75381	PEX14
O75382	TRIM3
O75385	ULK1
O75386	TULP3
O75387	SLC43A1
O75388	GPR32
O75390	CS
O75391	SPAG7
O75396	SEC22B
O75398	DEAF1
O75400	PRPF40A
O75410	TACC1
O75414	NME6
O75417	POLQ
O75419	CDC45
O75420	GIGYF1
O75425	MOSPD3
O75427	LRCH4
O75431	MTX2
O75436	VPS26A
O75438	NDUFB1
O75439	PMPCB
O75443	TECTA
O75444	MAF
O75445	USH2A
O75446	SAP30
O75448	MED24
O75449	KATNA1
O75452	RDH16
O75460	ERN1
O75461	E2F6
O75462	CRLF1
O75467	ZNF324
O75473	LGR5
O75474	FRAT2
O75477	ERLIN1
O75486	SUPT3H
O75487	GPC4
O75489	NDUFS3
O75493	CA11
O75494	SRSF10
O75503	CLN5
O75506	HSBP1
O75508	CLDN11
O75509	TNFRSF21
O75521	ECI2
O75525	KHDRBS3
O75526	RBMXL2
O75528	TADA3
O75529	TAF5L
O75530	EED
O75531	BANF1
O75533	SF3B1
O75534	CSDE1
O75541	ZNF821
O75553	DAB1
O75554	WBP4
O75556	SCGB2A1
O75558	STX11
O75563	SKAP2
O75564	JRK
O75569	PRKRA
O75570	MTRF1
O75575	CRCP
O75578	ITGA10
O75581	LRP6
O75582	RPS6KA5
O75586	MED6
O75592	MYCBP2
O75593	FOXH1
O75596	CLEC3A
O75600	GCAT
O75604	USP2
O75607	NPM3
O75608	LYPLA1
O75610	LEFTY1
O75616	ERAL1
O75618	DEDD
O75626	PRDM1
O75628	REM1
O75629	CREG1
O75631	UPK3A
O75635	SERPINB7
O75636	FCN3
O75638	CTAG2
O75643	SNRNP200
O75648	TRMU
O75663	TIPRL
O75665	OFD1
O75674	TOM1L1
O75676	RPS6KA4
O75683	SURF6
O75688	PPM1B
O75689	ADAP1
O75691	UTP20
O75694	NUP155
O75695	RP2
O75711	SCRG1
O75712	GJB3
O75715	GPX5
O75717	WDHD1
O75718	CRTAP
O75746	SLC25A12
O75747	PIK3C2G
O75751	SLC22A3
O75752	B3GALNT1
O75762	TRPA1
O75764	TCEA3
O75771	RAD51D
O75781	PALM
O75783	RHBDL1
O75787	ATP6AP2
O75791	GRAP2
O75792	RNASEH2A
O75794	CDC123
O75795	UGT2B17
O75800	ZMYND10
O75815	BCAR3
O75817	POP7
O75818	RPP40
O75820	ZNF189
O75821	EIF3G
O75822	EIF3J
O75828	CBR3
O75830	SERPINI2
O75832	PSMD10
O75838	CIB2
O75840	KLF7
O75843	AP1G2
O75844	ZMPSTE24
O75845	SC5D
O75864	PPP1R37
O75865	TRAPPC6A
O75871	CEACAM4
O75874	IDH1
O75879	GATB
O75880	SCO1
O75881	CYP7B1
O75882	ATRN
O75884	RBBP9
O75886	STAM2
O75888	TNFSF13
O75891	ALDH1L1
O75897	SULT1C4
O75900	MMP23B
O75901	RASSF9
O75907	DGAT1
O75908	SOAT2
O75909	CCNK
O75911	DHRS3
O75912	DGKI
O75914	PAK3
O75915	ARL6IP5
O75916	RGS9
O75920	SERF1A; SERF1B
O75923	DYSF
O75925	PIAS1
O75928	PIAS2
O75934	BCAS2
O75937	DNAJC8
O75940	SMNDC1
O75943	RAD17
O75947	ATP5PD
O75949	NALF2
O75952	CABYR
O75953	DNAJB5
O75954	TSPAN9
O75955	FLOT1
O75956	CDK2AP2
O75962	TRIO
O75969	AKAP3
O75970	MPDZ
O75973	C1QL1
O75976	CPD
O75995	SASH3
O76003	GLRX3
O76013	KRT36
O76021	RSL1D1
O76024	WFS1
O76027	ANXA9
O76031	CLPX
O76036	NCR1
O76038	SCGN
O76039	CDKL5
O76041	NEBL
O76050	NEURL1
O76054	SEC14L2
O76061	STC2
O76062	TM7SF2
O76064	RNF8
O76070	SNCG
O76071	CIAO1
O76074	PDE5A
O76075	DFFB
O76076	CCN5
O76080	ZFAND5
O76081	RGS20
O76082	SLC22A5
O76083	PDE9A
O76090	BEST1
O76093	FGF18
O76094	SRP72
O76095	JTB
O76096	CST7
O77932	DXO
O94759	TRPM2
O94760	DDAH1
O94761	RECQL4
O94762	RECQL5
O94763	URI1
O94766	B3GAT3
O94768	STK17B
O94769	ECM2
O94772	LY6H
O94776	MTA2
O94777	DPM2
O94778	AQP8
O94779	CNTN5
O94782	USP1
O94788	ALDH1A2
O94804	STK10
O94805	ACTL6B
O94806	PRKD3
O94808	GFPT2
O94810	RGS11
O94811	TPPP
O94812	BAIAP3
O94813	SLIT2
O94817	ATG12
O94818	NOL4
O94819	KBTBD11
O94823	ATP10B
O94826	TOMM70
O94827	PLEKHG5
O94830	DDHD2
O94832	MYO1D
O94842	TOX4
O94844	RHOBTB1
O94850	DDN
O94851	MICAL2
O94855	SEC24D
O94856	NFASC
O94864	SUPT7L
O94868	FCHSD2
O94875	SORBS2
O94876	TMCC1
O94880	PHF14
O94885	SASH1
O94886	TMEM63A
O94887	FARP2
O94888	UBXN7
O94889	KLHL18
O94892	ZNF432
O94898	LRIG2
O94900	TOX
O94901	SUN1
O94903	PLPBP
O94905	ERLIN2
O94906	PRPF6
O94907	DKK1
O94910	ADGRL1
O94911	ABCA8
O94913	PCF11
O94915	FRYL
O94916	NFAT5
O94919	ENDOD1
O94921	CDK14
O94923	GLCE
O94925	GLS
O94927	HAUS5
O94929	ABLIM3
O94933	SLITRK3
O94952	FBXO21
O94953	KDM4B
O94955	RHOBTB3
O94956	SLCO2B1
O94964	MTCL2
O94966	USP19
O94967	WDR47
O94972	TRIM37
O94973	AP2A2
O94979	SEC31A
O94983	CAMTA2
O94985	CLSTN1
O94986	CEP152
O94988	FAM13A
O94989	ARHGEF15
O94991	SLITRK5
O94992	HEXIM1
O94993	SOX30
O95025	SEMA3D
O95045	UPP2
O95049	TJP3
O95050	INMT
O95057	DIRAS1
O95059	RPP14
O95067	CCNB2
O95069	KCNK2
O95070	YIF1A
O95071	UBR5
O95072	REC8
O95073	FSBP
O95081	AGFG2
O95096	NKX2-2
O95104	SCAF4
O95125	ZNF202
O95136	S1PR2
O95139	NDUFB6
O95140	MFN2
O95147	DUSP14
O95149	SNUPN
O95150	TNFSF15
O95153	TSPOAP1
O95154	AKR7A3
O95155	UBE4B
O95157	NXPH3
O95158	NXPH4
O95163	ELP1
O95164	UBL3
O95166	GABARAP
O95169	NDUFB8
O95170	FBXW10B
O95171	SCEL
O95180	CACNA1H
O95182	NDUFA7
O95183	VAMP5
O95185	UNC5C
O95190	OAZ2
O95197	RTN3
O95199	RCBTB2
O95201	ZNF205
O95202	LETM1
O95206	PCDH8
O95208	EPN2
O95210	STBD1
O95214	LEPROTL1
O95218	ZRANB2
O95219	SNX4
O95229	ZWINT
O95231	VENTX
O95232	LUC7L3
O95235	KIF20A
O95236	APOL3
O95237	LRAT
O95238	SPDEF
O95239	KIF4A
O95243	MBD4
O95248	SBF1
O95249	GOSR1
O95251	KAT7
O95255	ABCC6
O95256	IL18RAP
O95257	GADD45G
O95258	SLC25A14
O95259	KCNH1
O95260	ATE1
O95263	PDE8B
O95267	RASGRP1
O95271	TNKS
O95273	CCNDBP1
O95274	LYPD3
O95279	KCNK5
O95292	VAPB
O95294	RASAL1
O95297	MPZL1
O95298	NDUFC2
O95299	NDUFA10
O95302	FKBP9
O95319	CELF2
O95336	PGLS
O95340	PAPSS2
O95342	ABCB11
O95343	SIX3
O95347	SMC2
O95359	TACC2
O95361	TRIM16
O95365	ZBTB7A
O95372	LYPLA2
O95373	IPO7
O95376	ARIH2
O95377	GJB5
O95379	TNFAIP8
O95388	CCN4
O95389	CCN6
O95390	GDF11
O95391	SLU7
O95393	BMP10
O95394	PGM3
O95395	GCNT3
O95396	MOCS3
O95398	RAPGEF3
O95399	UTS2
O95402	MED26
O95405	ZFYVE9
O95409	ZIC2
O95415	BRI3
O95416	SOX14
O95424	DEXI
O95425	SVIL
O95427	PIGN
O95428	PAPLN
O95429	BAG4
O95433	AHSA1
O95436	SLC34A2
O95447	LCA5L
O95450	ADAMTS2
O95452	GJB6
O95453	PARN
O95455	TGDS
O95456	PSMG1
O95460	MATN4
O95461	LARGE1
O95466	FMNL1
O95470	SGPL1
O95471	CLDN7
O95473	SYNGR4
O95476	CTDNEP1
O95477	ABCA1
O95478	NSA2
O95479	H6PD
O95484	CLDN9
O95486	SEC24A
O95487	SEC24B
O95490	ADGRL2
O95497	VNN1
O95498	VNN2
O95500	CLDN14
O95502	NPTXR
O95503	CBX6
O95528	SLC2A10
O95544	NADK
O95551	TDP2
O95561	C1ORF105
O95562	SFT2D2
O95563	MPC2
O95571	ETHE1
O95573	ACSL3
O95600	KLF8
O95602	POLR1A
O95613	PCNT
O95619	YEATS4
O95620	DUS4L
O95622	ADCY5
O95625	ZBTB11
O95626	ANP32D
O95630	STAMBP
O95631	NTN1
O95633	FSTL3
O95639	CPSF4
O95644	NFATC1
O95661	DIRAS3
O95670	ATP6V1G2
O95672	ECEL1
O95674	CDS2
O95677	EYA4
O95678	KRT75
O95684	CEP43
O95685	PPP1R3D
O95696	BRD1
O95704	APBB3
O95711	LY86
O95714	HERC2
O95715	CXCL14
O95716	RAB3D
O95718	ESRRB
O95721	SNAP29
O95727	CRTAM
O95741	CPNE6
O95747	OXSR1
O95749	GGPS1
O95750	FGF19
O95751	LDOC1
O95754	SEMA4F
O95755	RAB36
O95757	HSPA4L
O95758	PTBP3
O95759	TBC1D8
O95760	IL33
O95772	STARD3NL
O95777	LSM8
O95780	ZNF682
O95782	AP2A1
O95785	WIZ
O95786	RIGI
O95793	STAU1
O95800	GPR75
O95801	TTC4
O95807	TMEM50A
O95810	CAVIN2
O95816	BAG2
O95817	BAG3
O95819	MAP4K4
O95822	MLYCD
O95825	CRYZL1
O95832	CLDN1
O95833	CLIC3
O95835	LATS1
O95837	GNA14
O95838	GLP2R
O95841	ANGPTL1
O95843	GUCA1C
O95847	SLC25A27
O95848	NUDT14
O95857	TSPAN13
O95858	TSPAN15
O95859	TSPAN12
O95861	BPNT1
O95863	SNAI1
O95864	FADS2
O95865	DDAH2
O95866	MPIG6B
O95867	LY6G6C
O95868	LY6G6D
O95870	ABHD16A
O95872	GPANK1
O95873	C6ORF47
O95876	WDPCP
O95881	TXNDC12
O95886	DLGAP3
O95897	OLFM2
O95900	TRUB2
O95905	ECD
O95907	SLC16A8
O95926	SYF2
O95931	CBX7
O95935	TBX18
O95936	EOMES
O95947	TBX6
O95948	ONECUT2
O95965	ITGBL1
O95967	EFEMP2
O95970	LGI1
O95971	CD160
O95976	IGSF6
O95977	S1PR4
O95980	RECK
O95983	MBD3
O95985	TOP3B
O95989	NUDT3
O95990	FAM107A
O95994	AGR2
O95995	DRC4
O95996	APC2
O95997	PTTG1
O95998	IL18BP
O95999	BCL10
O96000	NDUFB10
O96004	HAND1
O96005	CLPTM1
O96006	ZBED1
O96008	TOMM40
O96009	NAPSA
O96011	PEX11B
O96013	PAK4
O96014	WNT11
O96017	CHEK2
O96018	APBA3
O96019	ACTL6A
O96020	CCNE2
O96024	B3GALT4
O96028	NSD2
P00167	CYB5A
P00325	ADH1B
P00326	ADH1C
P00338	LDHA
P00352	ALDH1A1
P00367	GLUD1
P00374	DHFR
P00387	CYB5R3
P00390	GSR
P00395	MT-CO1
P00414	MT-CO3
P00439	PAH
P00441	SOD1
P00450	CP
P00451	F8
P00480	OTC
P00488	F13A1
P00491	PNP
P00492	HPRT1
P00505	GOT2
P00519	ABL1
P00533	EGFR
P00540	MOS
P00558	PGK1
P00568	AK1
P00734	F2
P00738	HP
P00739	HPR
P00740	F9
P00742	F10
P00746	CFD
P00748	F12
P00749	PLAU
P00750	PLAT
P00751	CFB
P00797	REN
P00813	ADA
P00915	CA1
P00918	CA2
P00966	ASS1
P00973	OAS1
P00995	SPINK1
P01009	SERPINA1
P01011	SERPINA3
P01019	AGT
P01023	A2M
P01024	C3
P01031	C5
P01033	TIMP1
P01036	CST4
P01037	CST1
P01040	CSTA
P01042	KNG1
P01100	FOS
P01106	MYC
P01111	NRAS
P01112	HRAS
P01116	KRAS
P01127	PDGFB
P01130	LDLR
P01133	EGF
P01135	TGFA
P01138	NGF
P01148	GNRH1
P01189	POMC
P01210	PENK
P01258	CALCA
P01266	TG
P01275	GCG
P01282	VIP
P01303	NPY
P01344	IGF2
P01374	LTA
P01375	TNF
P01579	IFNG
P01583	IL1A
P01584	IL1B
P01589	IL2RA
P01591	JCHAIN
P01593	IGKV1D-33
P01594	IGKV1-33
P01597	IGKV1-39
P01599	IGKV1-17
P01601	IGKV1D-16
P01602	IGKV1-5
P01611	IGKV1D-12
P01614	IGKV2D-40
P01615	IGKV2D-28
P01619	IGKV3-20
P01624	IGKV3-15
P01699	IGLV1-44
P01700	IGLV1-47
P01701	IGLV1-51
P01703	IGLV1-40
P01704	IGLV2-14
P01705	IGLV2-23
P01706	IGLV2-11
P01709	IGLV2-8
P01714	IGLV3-19
P01715	IGLV3-1
P01717	IGLV3-25
P01718	IGLV3-27
P01721	IGLV6-57
P01730	CD4
P01732	CD8A
P01737	TRAV8-4
P01742	IGHV1-69
P01743	IGHV1-46
P01762	IGHV3-11
P01763	IGHV3-48
P01764	IGHV3-23
P01766	IGHV3-13
P01767	IGHV3-53
P01768	IGHV3-30
P01772	IGHV3-33
P01780	IGHV3-7
P01814	IGHV2-70
P01817	IGHV2-5
P01824	IGHV4-39
P01825	IGHV4-59
P01833	PIGR
P01854	IGHE
P01857	IGHG1
P01859	IGHG2
P01861	IGHG4
P01871	IGHM
P01876	IGHA1
P01877	IGHA2
P01889	HLA-B
P01903	HLA-DRA
P01906	HLA-DQA2
P01909	HLA-DQA1
P01911	HLA-DRB1
P02042	HBD
P02100	HBE1
P02144	MB
P02452	COL1A1
P02458	COL2A1
P02461	COL3A1
P02462	COL4A1
P02489	CRYAA
P02511	CRYAB
P02533	KRT14
P02538	KRT6A
P02545	LMNA
P02549	SPTA1
P02585	TNNC2
P02647	APOA1
P02649	APOE
P02652	APOA2
P02654	APOC1
P02671	FGA
P02675	FGB
P02686	MBP
P02689	PMP2
P02708	CHRNA1
P02741	CRP
P02745	C1QA
P02747	C1QC
P02749	APOH
P02750	LRG1
P02753	RBP4
P02760	AMBP
P02763	ORM1
P02765	AHSG
P02766	TTR
P02771	AFP
P02775	PPBP
P02776	PF4
P02778	CXCL10
P02786	TFRC
P02787	TF
P02788	LTF
P02790	HPX
P02795	MT2A
P02810	PRH1; PRH2
P02818	BGLAP
P03372	ESR1
P03886	MT-ND1
P03897	MT-ND3
P03915	MT-ND5
P03923	MT-ND6
P03950	ANG
P03952	KLKB1
P03956	MMP1
P03971	AMH
P04035	HMGCR
P04040	CAT
P04049	RAF1
P04053	DNTT
P04062	GBA1
P04066	FUCA1
P04070	PROC
P04075	ALDOA
P04080	CSTB
P04083	ANXA1
P04085	PDGFA
P04090	RLN2
P04114	APOB
P04141	CSF2
P04150	NR3C1
P04155	TFF1
P04156	PRNP
P04180	LCAT
P04181	OAT
P04183	TK1
P04198	MYCN
P04211	IGLV7-43
P04216	THY1
P04233	CD74
P04234	CD3D
P04259	KRT6B
P04264	KRT1
P04271	S100B
P04275	VWF
P04278	SHBG
P04279	SEMG1
P04350	TUBB4A
P04406	GAPDH
P04424	ASL
P04430	IGKV1-16
P04432	IGKV1D-39
P04433	IGKV3-11
P04435	TRBV7-9
P04437	TRAV29DV5
P04439	HLA-A
P04440	HLA-DPB1
P04626	ERBB2
P04629	NTRK1
P04632	CAPNS1
P04637	TP53
P04731	MT1A
P04732	MT1E
P04733	MT1F
P04792	HSPB1
P04798	CYP1A1
P04808	RLN1
P04818	TYMS
P04839	CYBB
P04843	RPN1
P04844	RPN2
P04899	GNAI2
P04908	H2AC4; H2AC8
P04920	SLC4A2
P04921	GYPC
P05019	IGF1
P05023	ATP1A1
P05026	ATP1B1
P05060	CHGB
P05062	ALDOB
P05067	APP
P05089	ARG1
P05090	APOD
P05091	ALDH2
P05106	ITGB3
P05107	ITGB2
P05108	CYP11A1
P05111	INHA
P05114	HMGN1
P05120	SERPINB2
P05121	SERPINE1
P05129	PRKCG
P05141	SLC25A5
P05154	SERPINA5
P05155	SERPING1
P05156	CFI
P05162	LGALS2
P05164	MPO
P05165	PCCA
P05166	PCCB
P05186	ALPL
P05187	ALPP
P05198	EIF2S1
P05204	HMGN2
P05230	FGF1
P05231	IL6
P05305	EDN1
P05362	ICAM1
P05386	RPLP1
P05387	RPLP2
P05388	RPLP0
P05408	SCG5
P05412	JUN
P05413	FABP3
P05423	POLR3D
P05451	REG1A
P05452	CLEC3B
P05455	SSB
P05496	ATP5MC1
P05538	HLA-DQB2
P05543	SERPINA7
P05546	SERPIND1
P05549	TFAP2A
P05556	ITGB1
P05771	PRKCB
P05783	KRT18
P05787	KRT8
P05937	CALB1
P05976	MYL1
P05981	HPN
P05997	COL5A2
P06126	CD1A
P06127	CD5
P06132	UROD
P06133	UGT2B4
P06213	INSR
P06239	LCK
P06241	FYN
P06276	BCHE
P06280	GLA
P06310	IGKV2-30
P06312	IGKV4-1
P06315	IGKV5-2
P06331	IGHV4-34
P06340	HLA-DOA
P06396	GSN
P06400	RB1
P06401	PGR
P06454	PTMA
P06493	CDK1
P06576	ATP5F1B
P06681	C2
P06702	S100A9
P06703	S100A6
P06729	CD2
P06732	CKM
P06733	ENO1
P06734	FCER2
P06737	PYGL
P06744	GPI
P06746	POLB
P06748	NPM1
P06753	TPM3
P06858	LPL
P06865	HEXA
P06870	KLK1
P06899	H2BC11
P07093	SERPINE2
P07098	LIPF
P07099	EPHX1
P07101	TH
P07148	FABP1
P07195	LDHB
P07196	NEFL
P07197	NEFM
P07199	CENPB
P07202	TPO
P07203	GPX1
P07204	THBD
P07205	PGK2
P07225	PROS1
P07237	P4HB
P07288	KLK3
P07305	H1-0
P07306	ASGR1
P07307	ASGR2
P07311	ACYP1
P07327	ADH1A
P07332	FES
P07333	CSF1R
P07339	CTSD
P07355	ANXA2
P07359	GP1BA
P07360	C8G
P07384	CAPN1
P07437	TUBB
P07438	MT1B
P07451	CA3
P07477	PRSS1
P07478	PRSS2
P07492	GRP
P07550	ADRB2
P07585	DCN
P07602	PSAP
P07686	HEXB
